step,episode,buffer_size,total_time,total_steps,ep_reward,ep_steps,ep_count,packages_lost,speed_mean,speed_max,BestLap,LapNo_0,update_model_perf_mean,update_model_perf_max,update_model_perf_std,step_perf_mean,step_perf_max,step_perf_std,step_perf_q99,step_perf_> thres,action_perf_mean,action_perf_max,action_perf_std,policy_loss,entropy_loss,alpha,entropy,LapNo_1,LapNo_2,LapNo_3,LapNo_4,LapNo_5
8228141,3980,8449184,335941.75415968895,8240081,0.022921386025650844,248,3980,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012515504453293526,0.024757899984251708,0.0016924948224798849,0.04001180607229773,0.04208340001059696,0.0010607954168596477,0.041609527992550285,66,0.005302178139679571,0.010640599997714162,0.0007082542927205216,,,,,,,,,
8228388,3981,8449431,335953.2418766022,8240331,0.022921386025650844,248,3981,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012908219028714864,0.026983499992638826,0.0022017917612291923,0.0400077048580724,0.04225669999141246,0.0010863003032505903,0.0416797999816481,72,0.004500511334266378,0.021746699989307672,0.0023079858764898206,,,,,,,,,
8228635,3982,8449678,335964.7325949669,8240581,0.022921386025650844,248,3982,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012202380161670221,0.026545399974565953,0.001943535563030486,0.040016863158119746,0.041847000014968216,0.0010631993996558465,0.04159688999061473,75,0.0052538518216517505,0.011125600023660809,0.0008225620916109804,,,,,,,,,
8228882,3983,8449925,335976.2113111019,8240831,0.022921386025650844,248,3983,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012062581375039556,0.028449999983422458,0.001967325194304974,0.04001275060801137,0.04201669996837154,0.001080601903506418,0.041717118023661896,74,0.0045766971646223654,0.011527599999681115,0.001824643650763939,,,,,,,,,
8229129,3984,8450172,335987.6910274029,8241081,0.022921386025650844,248,3984,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012024038463504796,0.028268599999137223,0.0020325958618390805,0.04000661862276019,0.042247199977282435,0.001084877179657886,0.04187424798961729,66,0.004581689068468793,0.012188899971079081,0.0018632739484728308,,,,,,,,,
8229376,3985,8450419,335999.1767446995,8241331,0.022921386025650844,248,3985,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012003778139231086,0.02735510002821684,0.0015582426917091594,0.04001470202408535,0.04188480001175776,0.001095411547521057,0.041835960015887394,77,0.005502890281497995,0.012746900029014796,0.0008234934204474023,,,,,,,,,
8229623,3986,8450666,336010.65346217155,8241581,0.022921386025650844,248,3986,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.01180128947415046,0.02710770000703633,0.002246214686296052,0.04001318744920111,0.041681399976368994,0.0010771269855622547,0.041590582005446776,80,0.0048086502033602525,0.01469889999134466,0.001973480301215416,,,,,,,,,
8229870,3987,8450913,336022.0951693058,8241831,0.022921386025650844,248,3987,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012133352226117694,0.026743400027044117,0.0020953960912726798,0.04001759999970857,0.04194689996074885,0.0010483117136414481,0.041811438038712366,82,0.005445635628222907,0.013296500022988766,0.0008503306122289828,-1731640164352.0,-1.9632599353790283,1562602624.0,-3.0927393436431885,,,,,
8230117,3988,8451160,336033.5848879814,8242081,0.022921386025650844,248,3988,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011851373682390552,0.02775790001032874,0.0016086148928055543,0.04001284898909163,0.041830899950582534,0.0010563028217099402,0.041588586017023775,72,0.00553868704419847,0.012072500016074628,0.0006381701774162893,,,,,,,,,
8230364,3989,8451407,336045.0656042099,8242331,0.022921386025650844,248,3989,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011676066395777621,0.04221709998091683,0.003416851540573477,0.040005019837886714,0.0592363000032492,0.002540558760164936,0.045956193988677056,73,0.004505086234423826,0.015093400026671588,0.0020198274072783977,,,,,,,,,
8230611,3990,8451654,336056.55732417107,8242581,0.022921386025650844,248,3990,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011748414980586964,0.02574160002404824,0.0017495631361586043,0.040016743723540624,0.04181269998662174,0.0010470769983482657,0.041623243993381034,75,0.005632607289637073,0.011897200020030141,0.0006713344816419526,,,,,,,,,
8230858,3991,8451901,336068.025036335,8242831,0.022921386025650844,248,3991,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012001511337789839,0.02807790000224486,0.002373967968485562,0.0400132858295744,0.055445500009227544,0.0018999671866038604,0.04186162400990725,82,0.004809441700057402,0.028831299976445735,0.00250342929291793,,,,,,,,,
8231105,3992,8452148,336079.5077533722,8243081,0.022921386025650844,248,3992,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012114036437793284,0.02885860000969842,0.0020267975722107296,0.040007822673677314,0.042125800042413175,0.0011145550417890793,0.041738156001083555,79,0.005573589876030198,0.011461200017947704,0.0007060881083656871,,,,,,,,,
8231352,3993,8452395,336091.0044736862,8243331,0.022921386025650844,248,3993,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.01232147611195018,0.09296480001648888,0.0059249046054983415,0.040015907692562726,0.09976830001687631,0.004610680725205006,0.04177157603553496,75,0.00473823603303907,0.011721400020178407,0.0017986388850343086,,,,,,,,,
8231599,3994,8452642,336102.47719073296,8243581,0.022921386025650844,248,3994,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.01204158340275348,0.032379599986597896,0.0025339349050052945,0.040012443320814384,0.047812400036491454,0.0012852130393930228,0.04182836202438921,72,0.005374076516746434,0.013926000043284148,0.0009896735724246632,,,,,,,,,
8231846,3995,8452889,336113.966909647,8243831,0.022921386025650844,248,3995,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012185370852380825,0.04125270002987236,0.002523555882840114,0.04000635951430337,0.055080599966458976,0.001611445584980962,0.0417310080002062,82,0.005531217407308866,0.012011899962089956,0.0006065132081605758,,,,,,,,,
8232093,3996,8453136,336125.4486255646,8244081,0.022921386025650844,248,3996,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012203383806438716,0.03755760000785813,0.0031999727792982584,0.040016850202791165,0.05209640000248328,0.0018694155151034214,0.04268830400891601,82,0.004444257893999247,0.01579380000475794,0.001951158577382046,,,,,,,,,
8232340,3997,8453383,336136.9213399887,8244331,0.022921386025650844,248,3997,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012094220244570783,0.02597659995080903,0.0016863714973843953,0.04001253360278173,0.04181080003036186,0.0010265560276924077,0.041616539997048674,75,0.005504140486612705,0.011939099989831448,0.0007398098160326358,-1716503707648.0,-3.459132671356201,1592580480.0,-3.1632556915283203,,,,,
8232587,3998,8453630,336148.407058239,8244581,0.022921386025650844,248,3998,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011798817004305254,0.027893099992070347,0.00205856004217109,0.04000618380469907,0.0415379999903962,0.000984988428619587,0.04144870799966156,67,0.004557007693719526,0.012464200030080974,0.001975853466051382,,,,,,,,,
8232834,3999,8453877,336159.89077448845,8244831,0.022921386025650844,248,3999,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012162452224295149,0.028869999980088323,0.002012402475915756,0.04001495708487098,0.041888799984008074,0.0010385287244740315,0.04179232198745012,75,0.005416229962529652,0.01095660001737997,0.0007212946491742526,,,,,,,,,
8233081,4000,8454124,336171.378493309,8245081,0.022921386025650844,248,4000,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012525806476141474,0.037820199970155954,0.0030030583318741005,0.04001130364356404,0.05320550000760704,0.0016163220006185557,0.04197135402588174,80,0.004717901618661065,0.01591959997313097,0.0019798392590565754,,,,,,,,,
8233328,4001,8454371,336182.85420799255,8245331,0.022921386025650844,248,4001,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012646229553313525,0.04031289997510612,0.003029841745382437,0.04000799676100818,0.05460600001970306,0.0016688431763482263,0.04175277802627533,82,0.005186287854724613,0.012594499974511564,0.0007654126222330666,,,,,,,,,
8233575,4002,8454618,336194.3449265957,8245581,0.022921386025650844,248,4002,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012552766396139978,0.026173399994149804,0.0017351472862023943,0.04001602955301092,0.041927100042812526,0.001194539360406975,0.041797869976144285,83,0.005188376924846894,0.010467900021467358,0.0006305739003536788,,,,,,,,,
8233822,4003,8454865,336205.83164429665,8245831,0.022921386025650844,248,4003,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012688497572747032,0.019260400033090264,0.0009596033030907304,0.04001160080993344,0.04185360000701621,0.001163977891203188,0.04174324600375257,81,0.005030295546006351,0.006214900000486523,0.00047754913665788007,,,,,,,,,
8234069,4004,8455112,336217.3163614273,8246081,0.022921386025650844,248,4004,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012176778948222954,0.026070000021718442,0.0014613864627517836,0.04000510283305615,0.04174529999727383,0.0010651709463834588,0.04166002600104548,81,0.005170267610480775,0.013863699976354837,0.0009692009897638683,,,,,,,,,
8234316,4005,8455359,336228.7990784645,8246331,0.022921386025650844,248,4005,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012191716601142683,0.02844970003934577,0.0021091940961685944,0.0400156943317925,0.041716900013852865,0.0010845398030831334,0.041628358028829096,81,0.004353390279817979,0.01142759999493137,0.001750043268124752,,,,,,,,,
8234563,4006,8455606,336240.31180262566,8246581,0.022921386025650844,248,4006,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012176097164011601,0.026435799954924732,0.0017428767757880757,0.04001447732837471,0.04189440002664924,0.0009972867593905745,0.041477784023154524,69,0.005359813359590541,0.010500000033061951,0.0005464416349804065,,,,,,,,,
8234810,4007,8455853,336251.80352187157,8246831,0.022921386025650844,248,4007,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012049142105376671,0.025911099975928664,0.002047571624201919,0.04001133643662904,0.04184389999136329,0.0009821499817667225,0.0415854740026407,66,0.004632822673641492,0.011624299979303032,0.0017794414330117995,-1880566136832.0,-6.172446250915527,1664489472.0,-3.290703535079956,,,,,
8235057,4008,8456100,336263.3222475052,8247081,0.022921386025650844,248,4008,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012416416601002638,0.025092699972447008,0.0016609315402332503,0.0400121080977107,0.04176009999355301,0.0010823619060363813,0.04162966801202856,77,0.005363170441187285,0.010752699978183955,0.0005367052293226537,,,,,,,,,
8235304,4009,8456347,336274.7939608097,8247331,0.022921386025650844,248,4009,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012877399188811374,0.03869549999944866,0.0028350307216828408,0.04000716801612121,0.047659499978180975,0.0016806388693306209,0.04214499197551049,82,0.005160853441338986,0.012956200051121414,0.0008493338471375532,,,,,,,,,
8235551,4010,8456594,336286.2776789665,8247581,0.022921386025650844,248,4010,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012101573683887057,0.020546700048726052,0.0012371157800571038,0.040014644535183004,0.04192310001235455,0.00107465709672416,0.04168231201823801,75,0.005317753038523711,0.006841800000984222,0.00036912994752524413,,,,,,,,,
8235798,4011,8456841,336297.7623960972,8247831,0.022921386025650844,248,4011,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011571096357944146,0.02671199996257201,0.001920189350828372,0.0400126182173967,0.04199570004129782,0.0010317754438927186,0.04165643400046974,73,0.004506455463836128,0.011952700035180897,0.0019572531395046244,,,,,,,,,
8236045,4012,8457088,336309.2401108742,8248081,0.022921386025650844,248,4012,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011831556680623578,0.04180209996411577,0.002370289175437617,0.040005402025382074,0.05659880000166595,0.0016841837779145478,0.041632136012194676,65,0.005322508098461443,0.01297300000442192,0.0008039788761830283,,,,,,,,,
8236292,4013,8457335,336320.7348303795,8248331,0.022921386025650844,248,4013,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012505686232727775,0.02737829997204244,0.0025114503265114426,0.04001702753019138,0.04195129999425262,0.001009200361182,0.041643426022492346,68,0.004676316597787399,0.011594199982937425,0.0018681418590562118,,,,,,,,,
8236539,4014,8457582,336332.21154618263,8248581,0.022921386025650844,248,4014,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012672759109197433,0.038695700000971556,0.002753673795913978,0.040011229553695404,0.054332799976691604,0.0015705849164310791,0.04166699201799929,75,0.0052257453436446695,0.014087599993217736,0.0010424340089754346,,,,,,,,,
8236786,4015,8457829,336343.70226454735,8248831,0.022921386025650844,248,4015,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011981862348076409,0.04359319998184219,0.0032299575280462537,0.04000436315861595,0.05834379995940253,0.0020505774451941455,0.04225266001420094,42,0.004481053845400767,0.019249500008299947,0.002296268868941002,,,,,,,,,
8237033,4016,8458076,336355.17597937584,8249081,0.022921386025650844,248,4016,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.01202949838098214,0.04173050000099465,0.00292241530191108,0.04001471659933077,0.05850550002651289,0.0021489252681696296,0.041916091985767706,43,0.004458506884070317,0.015198100009001791,0.0021071607437974397,,,,,,,,,
8237280,4017,8458323,336366.6556954384,8249331,0.022921386025650844,248,4017,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012066330364339716,0.025047200033441186,0.0014927717340089232,0.040009901619201475,0.04201500001363456,0.0010007206075323214,0.04174289998714812,69,0.0054365870408970215,0.010783799982164055,0.0006759942030576883,-1977779486720.0,-8.418609619140625,1707560064.0,-3.3960156440734863,,,,,
8237527,4018,8458570,336378.14741539955,8249581,0.022921386025650844,248,4018,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012024437651879,0.03877169999759644,0.002960369180011787,0.040006191092203956,0.0545317999785766,0.0016911160647560806,0.042047463987255465,67,0.004632808502079157,0.014405400026589632,0.0020799428877979003,,,,,,,,,
8237774,4019,8458817,336389.62513041496,8249831,0.022921386025650844,248,4019,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012028035220665563,0.03321610001148656,0.00208236932364271,0.04001531741055867,0.050296899979002774,0.0014030181686099789,0.04168618598487228,54,0.005322679353176582,0.015241599990986288,0.0011052490646429659,,,,,,,,,
8238021,4020,8459064,336401.10684871674,8250081,0.022921386025650844,248,4020,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.01190639068989973,0.029016600048635155,0.002437927677147701,0.04001178663895137,0.04190760001074523,0.0009727633743395179,0.04163270000834018,64,0.004711874494628852,0.012276800000108778,0.0019221505823694765,,,,,,,,,
8238268,4021,8459311,336412.5995671749,8250331,0.022921386025650844,248,4021,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012149133604266851,0.05568200000561774,0.003342979480516773,0.04000745344080355,0.07486799999605864,0.002924069182428883,0.04176952402922325,64,0.005298092308772826,0.017532099969685078,0.0010696439501023064,,,,,,,,,
8238515,4022,8459558,336424.08228325844,8250581,0.022921386025650844,248,4022,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012364196761931682,0.02832390001276508,0.002382074375562293,0.04001655060678215,0.042001099966000766,0.0010825478010664461,0.041683262003352865,79,0.004489977734242585,0.011743000010028481,0.0019926698041097886,,,,,,,,,
8238762,4023,8459805,336435.5599987507,8250831,0.022921386025650844,248,4023,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.01241635870535364,0.02656659996137023,0.0016240547612580143,0.04001350526161575,0.04179059999296442,0.0010930463890285068,0.04164720796630718,82,0.005376856681477912,0.011640799988526851,0.0008758068909690494,,,,,,,,,
8239009,4024,8460052,336447.0347135067,8251081,0.022921386025650844,248,4024,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012494638459690986,0.03301159996772185,0.0019357329633814644,0.0400064680157399,0.0464598000398837,0.0013213004074632735,0.041606430009705944,83,0.005099721052844138,0.011907000036444515,0.0007431107467216636,,,,,,,,,
8239256,4025,8460299,336458.5234320164,8251331,0.022921386025650844,248,4025,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012957071253666014,0.043336000002454966,0.0033973162663225604,0.04001579028252618,0.057546099997125566,0.0026021079135990386,0.04378970598336306,85,0.004294636434977233,0.014535900030750781,0.001821931471379626,,,,,,,,,
8239503,4026,8460546,336470.0141503811,8251581,0.022921386025650844,248,4026,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012407987451591804,0.027510000043548644,0.001795107599092804,0.04001242955482041,0.0416999000008218,0.0010476395999764814,0.04152105001732707,80,0.005114954657077804,0.011040400015190244,0.0007296471570668379,,,,,,,,,
8239750,4027,8460793,336481.48986649513,8251831,0.022921386025650844,248,4027,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012563378136767157,0.02816369995707646,0.002314597741042631,0.04000626275431825,0.04176900000311434,0.0010260931275064514,0.04155098999035545,80,0.004473484211284592,0.012829600018449128,0.00175723701107969,-2029949157376.0,1.677077293395996,1655267072.0,-2.9209940433502197,,,,,
8239997,4028,8461040,336492.96858263016,8252081,0.022921386025650844,248,4028,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011999648178198001,0.018276800052262843,0.0007050713419573159,0.0400133295534254,0.04170820000581443,0.0009405963699400815,0.04147641001734882,57,0.005323882182439797,0.006251999991945922,0.00031586914362634837,,,,,,,,,
8240244,4029,8461287,336504.4502978325,8252331,0.022921386025650844,248,4029,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011907916193920365,0.02805419999640435,0.0020607266158162254,0.04001102550473697,0.041728900047019124,0.0009536245677459546,0.041573130015749485,57,0.004418387854008027,0.011745700030587614,0.002052605712885801,,,,,,,,,
8240491,4030,8461534,336515.9400165081,8252581,0.022921386025650844,248,4030,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.01193248785217764,0.020492499985266477,0.0008274070128604905,0.04000555668054488,0.041592499997932464,0.0009341979389468303,0.04141817800933495,58,0.005435148180511437,0.006256999971810728,0.00023566581503420799,,,,,,,,,
8240738,4031,8461781,336527.4197330475,8252831,0.022921386025650844,248,4031,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012099045344349375,0.030287299945484847,0.0016085760916756723,0.040014469633887516,0.04337849997682497,0.0009625703817043331,0.041400887994095685,60,0.005305725101028995,0.01334909995784983,0.0007347640065174417,,,,,,,,,
8240985,4032,8462028,336538.90445041656,8253081,0.022921386025650844,248,4032,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.01193673846096004,0.04165990004548803,0.0031435058895639793,0.04001179878479284,0.05830690002767369,0.002588310240231074,0.04219403399620205,60,0.0045360125512212725,0.01483669999288395,0.00211847683030371,,,,,,,,,
8241232,4033,8462275,336550.3801662922,8253331,0.022921386025650844,248,4033,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011641921457148305,0.02741099998820573,0.0016854889249833327,0.04000706437184298,0.041879899974446744,0.0009446072387547136,0.04156965201022103,54,0.005443491095390458,0.013615600008051842,0.0008875888905531624,,,,,,,,,
8241479,4034,8462522,336561.86588287354,8253581,0.022921386025650844,248,4034,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.01167246598989782,0.028330400004051626,0.0022521418543425035,0.04001482914890981,0.041707700002007186,0.0009586928702872785,0.04155222598230466,61,0.004722240080478175,0.013749399979133159,0.0020237590872460563,,,,,,,,,
8241726,4035,8462769,336573.35660147667,8253831,0.022921386025650844,248,4035,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011955744937544891,0.028111700026784092,0.0019936265146900316,0.04001246680230325,0.041731600009370595,0.000987064063725891,0.04152523997821845,56,0.005412371659242295,0.010990799986757338,0.0007561359710473768,,,,,,,,,
8241973,4036,8463016,336584.833316803,8254081,0.022921386025650844,248,4036,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011940104452335098,0.04191490000812337,0.002891827093121523,0.04000709271190409,0.05674700002418831,0.001684541435932866,0.04162629796308465,46,0.004465188255377099,0.012892099970486015,0.0020162230951184866,,,,,,,,,
8242220,4037,8463263,336596.32303643227,8254331,0.022921386025650844,248,4037,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011958054250373924,0.0256661000312306,0.001804905134639209,0.04001699797507481,0.042032400029711425,0.0009487218534993403,0.04161482398281805,45,0.005394166396499088,0.013366599974688143,0.0008248529312909886,-1915920187392.0,1.6601638793945312,1767785728.0,-2.922032594680786,,,,,
8242467,4038,8463510,336607.83675956726,8254581,0.022921386025650844,248,4038,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011869280160025803,0.03840739995939657,0.002755612605779883,0.04001614939362972,0.054058599984273314,0.0015131172759855135,0.04174089200794697,52,0.0045291619436147994,0.01420849998248741,0.002153823253021618,,,,,,,,,
8242714,4039,8463757,336619.32447862625,8254831,0.022921386025650844,248,4039,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012143403642597845,0.03974949999246746,0.0025900870477095056,0.040013027126450273,0.055687000043690205,0.0015888511213619783,0.041635574002284556,54,0.005303935626680069,0.014103599998634309,0.0009011602358104556,,,,,,,,,
8242961,4040,8464004,336630.8051946163,8255081,0.022921386025650844,248,4040,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012015182997650553,0.028438499954063445,0.0020578321120348158,0.04000766599208667,0.041733200021553785,0.000972271082768323,0.04158105796435848,62,0.004657003240987869,0.011559700011275709,0.001797207472024118,,,,,,,,,
8243208,4041,8464251,336642.29091119766,8255331,0.022921386025650844,248,4041,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.01212206720690307,0.027828099962789565,0.0019374969672184248,0.04001573238758416,0.041910799976903945,0.000976938231702263,0.041464708005078135,63,0.005409380164174627,0.011308100016321987,0.0008166275626288552,,,,,,,,,
8243455,4042,8464498,336653.7686281204,8255581,0.022921386025650844,248,4042,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012098488259564723,0.027168900007382035,0.0018071142004748714,0.04001237125454569,0.04168330004904419,0.0010101822550725808,0.04159532201476395,71,0.005509324698437473,0.011345800012350082,0.0006599925073943429,,,,,,,,,
8243702,4043,8464745,336665.2453429699,8255831,0.022921386025650844,248,4043,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012172468827173929,0.037586199992801994,0.003274883665342278,0.04000672307652553,0.0510573000065051,0.0017727090349705652,0.043330331988399834,74,0.004413833200925893,0.014609100006055087,0.0019618362863578153,,,,,,,,,
8243949,4044,8464992,336676.73706150055,8256081,0.022921386025650844,248,4044,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012328812549680638,0.02876690000994131,0.0018239258357752037,0.04001638664098585,0.041961400012951344,0.001088339435826721,0.04176937599200755,77,0.005351052226438394,0.013083499972708523,0.0008010324580224238,,,,,,,,,
8244196,4045,8465239,336688.2237792015,8256331,0.022921386025650844,248,4045,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.01225778866330207,0.02726740000071004,0.002236776340542026,0.04001210566712845,0.041896099981386214,0.0010682345061129785,0.04168093599495478,78,0.004581474491464811,0.012831799976993352,0.0019947170417536995,,,,,,,,,
8244443,4046,8465486,336699.70249533653,8256581,0.022921386025650844,248,4046,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012491891903167417,0.02802010002778843,0.0017898558872135152,0.04000496882511687,0.041884300007950515,0.0011234167177544478,0.04182306798873469,63,0.005277670447164129,0.011521600012201816,0.0007749330372075344,,,,,,,,,
8244690,4047,8465733,336711.1892130375,8256831,0.022921386025650844,248,4047,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012752246557733021,0.027214500005356967,0.0018483432583282966,0.040017625507153945,0.04204529995331541,0.0011413423101148304,0.041779734012670815,77,0.004692515788405666,0.013721999945119023,0.0018680995632537015,-2042367967232.0,-8.070942878723145,1813892352.0,-3.3785862922668457,,,,,
8244937,4048,8465980,336722.6709303856,8257081,0.022921386025650844,248,4048,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.01238323724428041,0.02045929996529594,0.001090285118063125,0.040011367613547726,0.042051700002048165,0.001147032574046868,0.04178560401662253,82,0.005067019432553124,0.006412999995518476,0.0003681790882120742,,,,,,,,,
8245184,4049,8466227,336734.1426436901,8257331,0.022921386025650844,248,4049,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012649152224067116,0.025028500007465482,0.0013103968650550642,0.040006195142703045,0.04253999999491498,0.0011147701620271516,0.041663580010645095,81,0.005106679351928716,0.010929499985650182,0.0007062155759252055,,,,,,,,,
8245431,4050,8466474,336745.63436341286,8257581,0.022921386025650844,248,4050,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012034830771837203,0.02799520001281053,0.0021954938310444327,0.04001391781371479,0.04165779997128993,0.0009947547517429234,0.04155290599563159,67,0.004459751416176844,0.011519899999257177,0.0019191910829673142,,,,,,,,,
8245678,4051,8466721,336757.1490871906,8257831,0.022921386025650844,248,4051,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012099838868652655,0.027492899971548468,0.001560596826681974,0.04001424088979871,0.04189039999619126,0.00096432533898941,0.041711943979607896,62,0.005452923078197413,0.011920600023586303,0.0006505698221416157,,,,,,,,,
8245925,4052,8466968,336768.63480496407,8258081,0.022921386025650844,248,4052,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011973334007862548,0.02750140003627166,0.002153304049779546,0.040011942509876615,0.04175430000759661,0.000940250679433997,0.04154676197096705,62,0.004406258705880885,0.012085700000170618,0.0019477129372695648,,,,,,,,,
8246172,4053,8467215,336780.12152314186,8258331,0.022921386025650844,248,4053,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012286227936658496,0.035955000028479844,0.0021946676276529717,0.04000686234884107,0.052982799999881536,0.001594149953472341,0.04174740601330996,65,0.005338294737923302,0.015591099974699318,0.0008989594854117365,,,,,,,,,
8246419,4054,8467462,336791.60023856163,8258581,0.022921386025650844,248,4054,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012005378947704502,0.03192229999694973,0.0024285030717490063,0.040016352630273144,0.047362999990582466,0.0013571035543836405,0.041733749989653006,76,0.0046730914969951185,0.014896899985615164,0.002023645934779871,,,,,,,,,
8246666,4055,8467709,336803.07995533943,8258831,0.022921386025650844,248,4055,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011805981375241222,0.02788260002853349,0.0019927097170165547,0.04001243684232529,0.04149980004876852,0.0009685352859906271,0.04145722001092508,57,0.005280878137031699,0.011173699982464314,0.0007859272377179084,,,,,,,,,
8246913,4056,8467956,336814.57167339325,8259081,0.022921386025650844,248,4056,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.01169806356053528,0.04040030000032857,0.0029315805437624106,0.04000756761147772,0.0519819000037387,0.0013374218969472993,0.041459772003581745,42,0.004293143321045482,0.010989400034304708,0.0018834171670388375,,,,,,,,,
8247160,4057,8468203,336826.05439043045,8259331,0.022921386025650844,248,4057,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011714995141388088,0.02035700000124052,0.0011111623650972523,0.04001727287288989,0.04206890001660213,0.0009655954542647056,0.04160381198278628,52,0.00525386558717441,0.0062324999598786235,0.0003506686439287278,-2153237446656.0,-3.233283281326294,1871742848.0,-3.1514415740966797,,,,,
8247407,4058,8468450,336837.5411081314,8259581,0.022921386025650844,248,4058,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011770844533294817,0.027109800023026764,0.001473676280546273,0.0400124218626898,0.04177400004118681,0.0009298959469250276,0.04145926599390805,46,0.005406927531830182,0.011698400019668043,0.0006002696498880008,,,,,,,,,
8247654,4059,8468697,336849.01482367516,8259831,0.022921386025650844,248,4059,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.01182610526099341,0.030420599970966578,0.0021005734719356565,0.0400069372477255,0.04404660000000149,0.0009718929081064729,0.04153165401308797,46,0.004506721053609949,0.014377099985722452,0.0020367115591200836,,,,,,,,,
